user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
2808,7,7,"[23, 98, 110, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168, 2118]",1,1,[2118],2
2809,1,9,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[65, 201, 332, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[65, 201, 332, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 2498]",4,1,[2498],0
2809,3,5,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 201, 274, 332, 339, 384, 439, 543, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 201, 274, 332, 339, 384, 439, 543, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 2260]",3,1,[2260],0
2809,5,7,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 2722]",1,1,[2722],2
2809,7,9,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 23]",1,1,[23],2
2810,1,8,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 207, 355, 492, 623, 733, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 207, 355, 492, 623, 733, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 65]",3,1,[65],0
2810,3,4,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 186, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 186, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 244]",2,1,[244],0
2810,5,7,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 361]",1,1,[361],2
2810,7,7,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 515]",1,1,[515],2
2814,1,4,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 135, 151, 152, 216, 350, 377, 407, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 135, 151, 152, 216, 350, 377, 407, 426, 472, 573, 691, 1233, 1679, 3028, 385]",5,1,[385],0
2814,3,7,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 152, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 152, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028, 94]",3,1,[94],0
2814,5,7,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028]","[43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028, 383]",2,1,[383],0
2814,7,8,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028]","[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028, 117]",1,1,[117],2
2818,1,7,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[65, 81, 133, 141, 172, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[65, 81, 133, 141, 172, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656, 650]",3,1,[650],0
2818,3,9,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 761, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 761, 827, 969, 1095, 1313, 1656, 749]",2,1,[749],0
2818,5,6,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 173, 243, 333, 467, 516, 568, 714, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 173, 243, 333, 467, 516, 568, 714, 789, 827, 969, 1095, 1313, 1656, 645]",2,1,[645],0
2818,7,8,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656, 476]",1,1,[476],2
2820,1,6,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[316, 329, 528, 682, 758, 816, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[316, 329, 528, 682, 758, 816, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 997]",3,1,[997],0
2820,3,7,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 1349, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 1349, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 1390]",3,1,[1390],0
2820,5,6,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 305, 316, 329, 528, 758, 816, 899, 971, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 305, 316, 329, 528, 758, 816, 899, 971, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 3563]",2,1,[3563],0
2820,7,6,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 1257]",1,1,[1257],2
2824,1,4,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 734, 739, 787, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 734, 739, 787, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 920]",3,1,[920],0
2824,3,8,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 3536]",3,1,[3536],0
2824,5,7,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 344, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 344, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 2725]",2,1,[2725],0
2824,7,9,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 353]",1,1,[353],2
2825,1,5,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 174, 247, 439, 440, 582, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 174, 247, 439, 440, 582, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 2314]",5,1,[2314],0
2825,3,4,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 247, 439, 440, 582, 612, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 247, 439, 440, 582, 612, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 125]",5,1,[125],0
2825,5,9,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 174, 207, 247, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244]","[30, 174, 207, 247, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 418]",3,1,[418],0
2825,7,7,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 54, 174, 207, 247, 439, 440, 536, 582, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 54, 174, 207, 247, 439, 440, 536, 582, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 125]",1,1,[125],2
2826,1,3,"[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 140, 168, 218, 245, 517, 703, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 140, 168, 218, 245, 517, 703, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713, 2031]",2,1,[2031],0
2826,3,4,"[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1242, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1242, 1503, 1519, 1670, 1951, 2713, 274]",2,1,[274],0
2826,5,7,"[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[28, 62, 78, 140, 168, 245, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[28, 62, 78, 140, 168, 245, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713, 27]",3,1,[27],0
2826,7,6,"[14, 28, 62, 78, 140, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713]","[14, 28, 62, 168, 218, 245, 517, 703, 965, 1019, 1099, 1242, 1300, 1503, 1519, 1670, 1951, 2713, 211]",2,1,[211],0
2832,1,1,"[117, 178, 277, 286, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[277, 356, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[277, 356, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856, 244]",5,1,[244],0
2832,3,9,"[117, 178, 277, 286, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 277, 343, 356, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 277, 343, 356, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856, 105]",3,1,[105],0
2832,5,9,"[117, 178, 277, 286, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 178, 277, 343, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 178, 277, 343, 367, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856, 168]",3,1,[168],0
2832,7,7,"[117, 178, 277, 286, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 277, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856]","[117, 277, 343, 356, 367, 370, 421, 541, 598, 657, 1107, 1164, 1252, 1288, 2026, 2145, 2513, 2856, 316]",2,1,[316],0
2837,1,2,"[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[27, 69, 146, 149, 167, 185, 206, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255]","[27, 69, 146, 149, 167, 185, 206, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 815]",2,1,[815],0
2837,3,5,"[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[27, 69, 146, 167, 185, 206, 362, 397, 419, 534, 557, 642, 777, 844, 984, 1081, 1255, 1310]","[27, 69, 146, 167, 185, 206, 362, 397, 419, 534, 557, 642, 777, 844, 984, 1081, 1255, 1310, 645]",2,1,[645],0
2837,5,7,"[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 642, 768, 777, 844, 984, 1081, 1255, 1310, 383]",1,1,[383],2
2837,7,7,"[27, 69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310]","[69, 146, 149, 167, 185, 206, 362, 397, 419, 534, 557, 642, 768, 777, 844, 984, 1081, 1255, 1310, 3620]",1,1,[3620],2
2840,1,9,"[21, 73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 86, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1671, 1844]","[73, 86, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1671, 1844, 3360]",3,1,[3360],0
2840,3,6,"[21, 73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1671, 1844]","[73, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1671, 1844, 167]",3,1,[167],0
2840,5,6,"[21, 73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844, 98]",2,1,[98],0
2840,7,9,"[21, 73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844]","[73, 86, 117, 161, 164, 203, 390, 620, 663, 763, 910, 1139, 1146, 1185, 1318, 1397, 1626, 1671, 1844, 84]",1,1,[84],2
2841,1,8,"[14, 215, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[14, 215, 271, 677, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[14, 215, 271, 677, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481, 233]",4,1,[233],0
2841,3,3,"[14, 215, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[215, 271, 373, 436, 476, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[215, 271, 373, 436, 476, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481, 1298]",2,1,[1298],0
2841,5,9,"[14, 215, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[14, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 3132, 3481]","[14, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 3132, 3481, 822]",3,1,[822],0
2841,7,4,"[14, 215, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[14, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481]","[14, 271, 373, 436, 476, 677, 733, 950, 969, 1012, 1106, 1486, 1627, 1644, 2110, 2575, 2584, 3132, 3481, 273]",1,1,[273],2
2842,1,5,"[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1925]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1925, 138]",2,1,[138],0
2842,3,9,"[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1182, 1342, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1182, 1342, 1477, 1678, 1844, 1925, 2344, 3299]",2,1,[3299],0
2842,5,7,"[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344, 944]",1,1,[944],2
2842,7,9,"[60, 125, 168, 190, 243, 260, 325, 490, 576, 825, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344]","[60, 125, 168, 190, 243, 260, 325, 490, 576, 837, 1006, 1182, 1342, 1460, 1477, 1678, 1844, 1925, 2344, 118]",1,1,[118],2
2844,1,5,"[4, 52, 85, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[52, 86, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1669, 1784]","[52, 86, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1669, 1784, 790]",5,1,[790],0
2844,3,7,"[4, 52, 85, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[4, 52, 85, 86, 129, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[4, 52, 85, 86, 129, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936, 1015]",3,1,[1015],0
2844,5,8,"[4, 52, 85, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[4, 52, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1188, 1227, 1288, 1669, 1784]","[4, 52, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1188, 1227, 1288, 1669, 1784, 3104]",4,1,[3104],0
2844,7,8,"[4, 52, 85, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[52, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936]","[52, 86, 98, 123, 129, 196, 292, 884, 980, 992, 1106, 1188, 1227, 1288, 1651, 1669, 1784, 1936, 534]",2,1,[534],0
2846,1,5,"[21, 117, 172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[117, 172, 222, 306, 445, 509, 542, 566, 591, 789, 791, 811, 878, 1076, 1099, 1211, 1746]","[117, 172, 222, 306, 445, 509, 542, 566, 591, 789, 791, 811, 878, 1076, 1099, 1211, 1746, 538]",3,1,[538],0
2846,3,5,"[21, 117, 172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[172, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[172, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746, 244]",3,1,[244],0
2846,5,7,"[21, 117, 172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746, 41]",2,1,[41],0
2846,7,5,"[21, 117, 172, 222, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[117, 172, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746]","[117, 172, 306, 445, 509, 542, 566, 591, 754, 789, 791, 811, 878, 1076, 1099, 1195, 1211, 1746, 316]",2,1,[316],0
2847,1,7,"[139, 169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[139, 169, 223, 506, 512, 567, 570, 576, 687, 730, 746, 879, 888, 1079, 1773, 2145]","[139, 169, 223, 506, 512, 567, 570, 576, 687, 730, 746, 879, 888, 1079, 1773, 2145, 1788]",4,1,[1788],0
2847,3,4,"[139, 169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[139, 169, 223, 506, 512, 567, 576, 669, 687, 730, 746, 879, 888, 1079, 1103, 1416, 1773, 2145]","[139, 169, 223, 506, 512, 567, 576, 669, 687, 730, 746, 879, 888, 1079, 1103, 1416, 1773, 2145, 1844]",2,1,[1844],0
2847,5,5,"[139, 169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[169, 223, 506, 512, 567, 570, 576, 669, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[169, 223, 506, 512, 567, 570, 576, 669, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145, 167]",2,1,[167],0
2847,7,6,"[139, 169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145]","[169, 223, 506, 512, 567, 570, 576, 669, 687, 730, 746, 879, 888, 1056, 1079, 1103, 1416, 1773, 2145, 522]",1,1,[522],2
2848,1,3,"[34, 35, 41, 79, 118, 172, 205, 206, 288, 312, 536, 581, 609, 624, 719, 1036, 1281, 1397, 1546, 1848]","[34, 35, 41, 79, 118, 172, 205, 206, 288, 312, 536, 581, 609, 624, 719, 1036, 1281, 1397, 1848]","[34, 35, 41, 79, 118, 172, 205, 206, 288, 312, 536, 581, 609, 624, 719, 1036, 1281, 1397, 1848, 2699]",1,1,[2699],2
