user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
2792,5,9,"[127, 164, 165, 168, 180, 281, 284, 384, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463]","[127, 164, 165, 180, 281, 284, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463]","[127, 164, 165, 180, 281, 284, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463, 3603]",2,1,[3603],0
2792,7,9,"[127, 164, 165, 168, 180, 281, 284, 384, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463]","[127, 165, 168, 180, 281, 284, 384, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463]","[127, 165, 168, 180, 281, 284, 384, 447, 639, 648, 742, 867, 893, 1195, 1460, 1506, 2344, 2350, 2463, 3539]",1,1,[3539],2
2793,1,9,"[16, 84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[16, 89, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2171]","[16, 89, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2171, 3399]",3,1,[3399],0
2793,3,9,"[16, 84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015]","[84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 3177]",2,1,[3177],0
2793,5,7,"[16, 84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[84, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[84, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171, 3501]",2,1,[3501],0
2793,7,3,"[16, 84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171]","[84, 89, 151, 155, 306, 320, 349, 388, 500, 586, 702, 800, 1012, 1482, 1556, 1560, 1688, 2015, 2171, 3487]",1,1,[3487],2
2794,1,3,"[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[62, 85, 102, 163, 177, 200, 211, 218, 237, 454, 500, 1183, 1540, 1664, 2912]","[62, 85, 102, 163, 177, 200, 211, 218, 237, 454, 500, 1183, 1540, 1664, 2912, 3706]",5,1,[3706],0
2794,3,8,"[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 1107, 1183, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 1107, 1183, 1540, 1664, 2912, 3706]",2,1,[3706],0
2794,5,8,"[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 177, 200, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 177, 200, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912, 3534]",1,1,[3534],2
2794,7,6,"[61, 62, 85, 102, 163, 177, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912]","[61, 62, 85, 102, 163, 200, 211, 218, 237, 254, 438, 454, 500, 1107, 1183, 1245, 1540, 1664, 2912, 3706]",1,1,[3706],2
2795,1,9,"[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 156, 161, 204, 278, 556, 559, 606, 612, 624, 663, 965, 1006, 1009, 1579]","[23, 27, 122, 156, 161, 204, 278, 556, 559, 606, 612, 624, 663, 965, 1006, 1009, 1579, 3508]",3,1,[3508],0
2795,3,8,"[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 161, 204, 209, 216, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 161, 204, 209, 216, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579, 3523]",2,1,[3523],0
2795,5,6,"[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579, 3641]",1,1,[3641],2
2795,7,4,"[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 624, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 663, 846, 965, 1006, 1009, 1579]","[23, 27, 122, 156, 161, 204, 209, 216, 278, 556, 559, 606, 612, 663, 846, 965, 1006, 1009, 1579, 3429]",1,1,[3429],2
2796,1,5,"[8, 13, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[13, 62, 99, 197, 206, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101]","[13, 62, 99, 197, 206, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 3586]",5,1,[3586],0
2796,3,9,"[8, 13, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[8, 13, 62, 99, 112, 197, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1101, 1565, 2542]","[8, 13, 62, 99, 112, 197, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1101, 1565, 2542, 3556]",2,1,[3556],0
2796,5,3,"[8, 13, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[8, 13, 62, 99, 112, 197, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[8, 13, 62, 99, 112, 197, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542, 3568]",1,1,[3568],2
2796,7,8,"[8, 13, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[8, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542]","[8, 62, 99, 112, 197, 206, 237, 318, 436, 465, 476, 532, 598, 651, 799, 1005, 1101, 1565, 2542, 3309]",1,1,[3309],2
2802,1,1,"[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[51, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 2541]","[51, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 2541, 3706]",3,1,[3706],0
2802,3,3,"[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 729, 882, 1151, 1262, 1457, 1546, 2541]","[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 729, 882, 1151, 1262, 1457, 1546, 2541, 3706]",2,1,[3706],0
2802,5,9,"[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[52, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[52, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541, 3674]",2,1,[3674],0
2802,7,4,"[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 630, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541]","[51, 52, 93, 190, 316, 339, 455, 476, 510, 585, 662, 729, 882, 1151, 1262, 1457, 1540, 1546, 2541, 3399]",1,1,[3399],2
2804,1,7,"[3, 65, 83, 117, 135, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 135, 172, 383, 410, 425, 527, 558, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 135, 172, 383, 410, 425, 527, 558, 656, 701, 767, 850, 1134, 1337, 3600]",3,1,[3600],0
2804,3,4,"[3, 65, 83, 117, 135, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[65, 83, 117, 135, 172, 320, 410, 425, 515, 527, 558, 576, 701, 767, 850, 1134, 1337]","[65, 83, 117, 135, 172, 320, 410, 425, 515, 527, 558, 576, 701, 767, 850, 1134, 1337, 3598]",3,1,[3598],0
2804,5,9,"[3, 65, 83, 117, 135, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 135, 172, 320, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 135, 172, 320, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337, 3616]",1,1,[3616],2
2804,7,2,"[3, 65, 83, 117, 135, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337]","[3, 65, 83, 117, 172, 320, 383, 410, 425, 515, 527, 558, 576, 656, 701, 767, 850, 1134, 1337, 3706]",1,1,[3706],2
2805,1,6,"[18, 102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[163, 168, 210, 280, 421, 560, 833, 835, 1196, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[163, 168, 210, 280, 421, 560, 833, 835, 1196, 1536, 1550, 1560, 1609, 1613, 1914, 2012, 3706]",4,1,[3706],0
2805,3,9,"[18, 102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[18, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[18, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012, 3082]",2,1,[3082],0
2805,5,5,"[18, 102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[18, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1609, 1613, 1914, 2012]","[18, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1609, 1613, 1914, 2012, 3706]",2,1,[3706],0
2805,7,8,"[18, 102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012]","[102, 163, 168, 210, 280, 421, 560, 833, 835, 1196, 1241, 1462, 1536, 1550, 1560, 1609, 1613, 1914, 2012, 3536]",1,1,[3536],2
2807,1,8,"[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183]","[207, 539, 548, 610, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1892, 2875, 3183]","[207, 539, 548, 610, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1892, 2875, 3183, 3587]",3,1,[3587],0
2807,3,7,"[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183]","[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1249, 1624, 1892, 2875, 3183]","[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1249, 1624, 1892, 2875, 3183, 3429]",2,1,[3429],0
2807,5,14,"[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183]","[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1892, 2875, 3183]","[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1892, 2875, 3183]",1,0,[],0
2807,7,8,"[207, 539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183]","[539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183]","[539, 548, 610, 620, 638, 642, 644, 666, 715, 749, 763, 865, 1071, 1155, 1249, 1624, 1892, 2875, 3183, 3705]",1,1,[3705],2
2808,1,7,"[23, 98, 110, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 110, 114, 215, 291, 438, 501, 664, 906, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 110, 114, 215, 291, 438, 501, 664, 906, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168, 3591]",2,1,[3591],0
2808,3,7,"[23, 98, 110, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 110, 114, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 110, 114, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168, 3600]",2,1,[3600],0
2808,5,12,"[23, 98, 110, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 110, 114, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 110, 114, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]",1,0,[],0
2808,7,6,"[23, 98, 110, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168]","[23, 98, 114, 215, 291, 438, 501, 620, 664, 906, 971, 1185, 1196, 1265, 1408, 1802, 1832, 2060, 2168, 3620]",1,1,[3620],2
2809,1,6,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[65, 201, 332, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[65, 201, 332, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 1806]",4,1,[1806],0
2809,3,3,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 201, 274, 332, 339, 384, 439, 543, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 201, 274, 332, 339, 384, 439, 543, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 3592]",3,1,[3592],0
2809,5,9,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 3532]",1,1,[3532],2
2809,7,9,"[52, 65, 125, 201, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356]","[52, 65, 125, 274, 332, 339, 384, 439, 543, 604, 630, 702, 744, 770, 897, 1034, 1252, 1279, 1356, 3580]",1,1,[3580],2
2810,1,7,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 207, 355, 492, 623, 733, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 207, 355, 492, 623, 733, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 3586]",3,1,[3586],0
2810,3,5,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 186, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 38, 59, 106, 186, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 3534]",2,1,[3534],0
2810,5,8,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284, 3476]",1,1,[3476],2
2810,7,13,"[4, 32, 38, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]","[4, 32, 59, 106, 186, 207, 355, 492, 623, 733, 888, 905, 1191, 1466, 1597, 1738, 1843, 2994, 3284]",1,0,[],0
2814,1,1,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 135, 151, 152, 216, 350, 377, 407, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 135, 151, 152, 216, 350, 377, 407, 426, 472, 573, 691, 1233, 1679, 3028, 3706]",5,1,[3706],0
2814,3,8,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 152, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 152, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028, 3706]",3,1,[3706],0
2814,5,6,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028]","[43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028, 3376]",2,1,[3376],0
2814,7,7,"[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 691, 1233, 1679, 3028]","[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028]","[40, 43, 116, 125, 135, 151, 152, 216, 281, 350, 377, 407, 418, 426, 472, 573, 1233, 1679, 3028, 3611]",1,1,[3611],2
2818,1,6,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[65, 81, 133, 141, 172, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[65, 81, 133, 141, 172, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656, 3675]",3,1,[3675],0
2818,3,4,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 761, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 761, 827, 969, 1095, 1313, 1656, 3591]",2,1,[3591],0
2818,5,1,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 173, 243, 333, 467, 516, 568, 714, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 173, 243, 333, 467, 516, 568, 714, 789, 827, 969, 1095, 1313, 1656, 3436]",2,1,[3436],0
2818,7,9,"[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 516, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656]","[39, 65, 81, 133, 141, 172, 173, 243, 333, 467, 568, 714, 761, 789, 827, 969, 1095, 1313, 1656, 3598]",1,1,[3598],2
2820,1,8,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[316, 329, 528, 682, 758, 816, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[316, 329, 528, 682, 758, 816, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 3536]",3,1,[3536],0
2820,3,9,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 1349, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 1349, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 3319]",3,1,[3319],0
2820,5,6,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 305, 316, 329, 528, 758, 816, 899, 971, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 305, 316, 329, 528, 758, 816, 899, 971, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 3706]",2,1,[3706],0
2820,7,8,"[227, 305, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898]","[227, 316, 329, 528, 682, 758, 816, 899, 971, 1349, 1451, 1535, 1630, 1649, 1731, 1922, 2059, 2075, 2898, 3641]",1,1,[3641],2
2824,1,9,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 734, 739, 787, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 734, 739, 787, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 3618]",3,1,[3618],0
2824,3,5,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 3585]",3,1,[3585],0
2824,5,3,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 344, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 232, 344, 548, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 3527]",2,1,[3527],0
2824,7,7,"[84, 135, 232, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267]","[84, 135, 344, 548, 687, 691, 700, 734, 739, 787, 789, 826, 829, 984, 995, 1136, 1260, 1417, 2267, 2778]",1,1,[2778],2
2825,1,5,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 174, 247, 439, 440, 582, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 174, 247, 439, 440, 582, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 3706]",5,1,[3706],0
2825,3,9,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 247, 439, 440, 582, 612, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[54, 247, 439, 440, 582, 612, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 3610]",5,1,[3610],0
2825,5,9,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 174, 207, 247, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244]","[30, 174, 207, 247, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 3706]",3,1,[3706],0
2825,7,7,"[30, 54, 174, 207, 247, 439, 440, 536, 582, 612, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 54, 174, 207, 247, 439, 440, 536, 582, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738]","[30, 54, 174, 207, 247, 439, 440, 536, 582, 744, 922, 1024, 1099, 1408, 1772, 1914, 1916, 2244, 2738, 3535]",1,1,[3535],2
