user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
2462,5,683,"[2, 5, 8, 30, 79, 124, 175, 176, 390, 681, 711, 782, 799, 901, 1076, 1077, 1342, 1773, 1796, 2666]","[5, 8, 30, 79, 124, 175, 176, 681, 711, 782, 799, 901, 1076, 1077, 1342, 1773, 1796, 2666]","[2, 390]",2
2462,7,1554,"[2, 5, 8, 30, 79, 124, 175, 176, 390, 681, 711, 782, 799, 901, 1076, 1077, 1342, 1773, 1796, 2666]","[2, 5, 8, 30, 79, 175, 176, 390, 681, 711, 782, 799, 901, 1076, 1077, 1342, 1773, 1796, 2666]",[124],1
2463,1,644,"[206, 278, 604, 665, 714, 715, 781, 849, 858, 983, 1011, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[278, 604, 714, 781, 849, 858, 983, 1011, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[206, 665, 715, 1042]",4
2463,3,215,"[206, 278, 604, 665, 714, 715, 781, 849, 858, 983, 1011, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[206, 604, 665, 714, 715, 849, 858, 983, 1011, 1042, 1073, 1110, 1157, 1281, 1838, 2367, 2437]","[278, 781, 1818]",3
2463,5,841,"[206, 278, 604, 665, 714, 715, 781, 849, 858, 983, 1011, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[206, 604, 665, 714, 715, 781, 849, 858, 983, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[278, 1011]",2
2463,7,645,"[206, 278, 604, 665, 714, 715, 781, 849, 858, 983, 1011, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]","[206, 278, 604, 665, 714, 715, 781, 849, 858, 983, 1042, 1073, 1110, 1157, 1281, 1818, 1838, 2367, 2437]",[1011],1
2465,1,1298,"[85, 106, 124, 356, 360, 384, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[106, 124, 356, 360, 384, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[85, 548]",2
2465,3,137,"[85, 106, 124, 356, 360, 384, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[85, 124, 356, 360, 384, 548, 554, 598, 618, 624, 830, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[106, 846]",2
2465,5,560,"[85, 106, 124, 356, 360, 384, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[85, 106, 124, 356, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[360, 384]",2
2465,7,1467,"[85, 106, 124, 356, 360, 384, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]","[85, 106, 356, 360, 384, 548, 554, 598, 618, 624, 830, 846, 1388, 1457, 1552, 1587, 1695, 1731, 1765]",[124],1
2466,1,156,"[99, 120, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[99, 645, 664, 677, 841, 857, 968, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[120, 269, 529, 539, 971]",5
2466,3,252,"[99, 120, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[99, 120, 645, 664, 677, 841, 857, 968, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[269, 529, 539, 971]",4
2466,5,433,"[99, 120, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[99, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]",[120],1
2466,7,278,"[99, 120, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]","[99, 269, 529, 539, 645, 664, 677, 841, 857, 968, 971, 976, 1121, 1292, 1654, 1683, 1838, 2018, 2134]",[120],1
2468,1,152,"[1, 51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]","[1, 51, 128, 312, 313, 338, 432, 594, 705, 730, 783, 799, 1019, 1027, 1970, 2399, 3077]","[187, 725, 968]",3
2468,3,124,"[1, 51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]","[51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1970, 2399, 3077]","[1, 1027]",2
2468,5,756,"[1, 51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]","[1, 51, 128, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]",[187],1
2468,7,65,"[1, 51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]","[51, 128, 187, 312, 313, 338, 432, 594, 705, 725, 730, 783, 799, 968, 1019, 1027, 1970, 2399, 3077]",[1],1
2472,1,1257,"[124, 206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]","[206, 219, 502, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]","[124, 239, 397, 535, 582]",5
2472,3,789,"[124, 206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]","[124, 206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 1235, 1377, 1713, 2315]",[867],1
2472,5,538,"[124, 206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]","[124, 206, 219, 239, 397, 502, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]",[535],1
2472,7,383,"[124, 206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]","[206, 219, 239, 397, 502, 535, 582, 591, 615, 687, 696, 705, 747, 749, 867, 1235, 1377, 1713, 2315]",[124],1
2478,1,211,"[8, 13, 60, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]","[13, 60, 69, 185, 265, 439, 521, 554, 694, 717, 1050, 1131, 1606, 2106, 2314]","[8, 128, 219, 968, 1070]",5
2478,3,168,"[8, 13, 60, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]","[8, 13, 60, 69, 128, 185, 219, 265, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]",[439],1
2478,5,1099,"[8, 13, 60, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]","[8, 60, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]",[13],1
2478,7,24,"[8, 13, 60, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]","[8, 13, 69, 128, 185, 219, 265, 439, 521, 554, 694, 717, 968, 1050, 1070, 1131, 1606, 2106, 2314]",[60],1
2481,1,1298,"[1, 43, 55, 176, 200, 204, 212, 383, 410, 553, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[176, 200, 204, 212, 383, 553, 632, 634, 1107, 1299, 1476, 1477, 1536, 1632, 1664]","[1, 43, 55, 410, 1311]",5
2481,3,756,"[1, 43, 55, 176, 200, 204, 212, 383, 410, 553, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[1, 43, 55, 176, 200, 204, 383, 410, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[212, 553]",2
2481,5,211,"[1, 43, 55, 176, 200, 204, 212, 383, 410, 553, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[1, 43, 55, 176, 200, 204, 383, 410, 553, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]",[212],1
2481,7,1652,"[1, 43, 55, 176, 200, 204, 212, 383, 410, 553, 632, 634, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[43, 55, 176, 200, 204, 212, 383, 410, 553, 632, 1107, 1299, 1311, 1476, 1477, 1536, 1632, 1664]","[1, 634]",2
2484,1,98,"[13, 28, 60, 63, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1434, 1518]","[13, 28, 60, 63, 109, 265, 492, 549, 816, 904, 927, 1072, 1235, 1332, 1426, 1434, 1518]","[78, 284, 965]",3
2484,3,756,"[13, 28, 60, 63, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1434, 1518]","[28, 60, 63, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1518]","[13, 1434]",2
2484,5,539,"[13, 28, 60, 63, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1434, 1518]","[13, 28, 63, 78, 109, 265, 284, 492, 549, 816, 904, 965, 1072, 1235, 1332, 1426, 1434, 1518]","[60, 927]",2
2484,7,215,"[13, 28, 60, 63, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1434, 1518]","[13, 28, 60, 78, 109, 265, 284, 492, 549, 816, 904, 927, 965, 1072, 1235, 1332, 1426, 1434, 1518]",[63],1
2485,1,870,"[110, 135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037, 2499]","[110, 135, 354, 374, 446, 510, 525, 526, 585, 686, 873, 893, 916, 937, 1366, 2037, 2499]","[360, 426, 920]",3
2485,3,520,"[110, 135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037, 2499]","[135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037]","[110, 2499]",2
2485,5,789,"[110, 135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037, 2499]","[110, 135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 920, 937, 1366, 2037, 2499]",[916],1
2485,7,791,"[110, 135, 354, 360, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037, 2499]","[110, 135, 354, 374, 426, 446, 510, 525, 526, 585, 686, 873, 893, 916, 920, 937, 1366, 2037, 2499]",[360],1
2486,1,105,"[76, 85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 2418, 3316]","[76, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1530, 1567, 1745, 2418, 3316]","[85, 144, 1498]",3
2486,3,16,"[76, 85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 2418, 3316]","[76, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1424, 1498, 1530, 1567, 1745, 2418, 3316]","[85, 1279]",2
2486,5,135,"[76, 85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 2418, 3316]","[85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 3316]","[76, 2418]",2
2486,7,358,"[76, 85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 2418, 3316]","[85, 144, 204, 359, 366, 615, 666, 701, 792, 918, 927, 1279, 1424, 1498, 1530, 1567, 1745, 2418, 3316]",[76],1
2489,1,135,"[105, 175, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[175, 239, 467, 640, 789, 873, 901, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[105, 481, 930]",3
2489,3,172,"[105, 175, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[105, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[175, 1287]",2
2489,5,28,"[105, 175, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[105, 175, 239, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]",[467],1
2489,7,117,"[105, 175, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]","[105, 239, 467, 481, 640, 789, 873, 901, 930, 988, 1287, 1366, 1486, 1631, 1713, 2140, 2850, 2892, 3297]",[175],1
2491,1,910,"[66, 126, 147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[66, 126, 147, 149, 190, 337, 386, 844, 884, 885, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[502, 886]",2
2491,3,203,"[66, 126, 147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[126, 149, 190, 337, 386, 502, 844, 884, 885, 886, 898, 912, 992, 1479, 1940, 2140, 2611]","[66, 147, 896]",3
2491,5,118,"[66, 126, 147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[66, 126]",2
2491,7,127,"[66, 126, 147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]","[126, 147, 149, 190, 337, 386, 502, 844, 884, 885, 886, 896, 898, 912, 992, 1479, 1940, 2140, 2611]",[66],1
2496,1,27,"[48, 58, 63, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[48, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[58, 63, 139]",3
2496,3,125,"[48, 58, 63, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[48, 63, 139, 194, 219, 291, 561, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[58, 835]",2
2496,5,45,"[48, 58, 63, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[48, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[58, 63]",2
2496,7,65,"[48, 58, 63, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]","[48, 63, 139, 194, 219, 291, 561, 835, 1232, 1236, 1254, 1305, 1478, 1581, 1728, 1863, 1876, 1922, 2097]",[58],1
2497,1,793,"[5, 38, 92, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]","[5, 38, 92, 144, 172, 336, 421, 756, 942, 1025, 1261, 1369, 1387, 1390, 1454, 1560, 1769, 2116]","[643, 1377]",2
2497,3,670,"[5, 38, 92, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]","[5, 38, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1454, 1560, 1769, 2116]","[92, 1390]",2
2497,5,383,"[5, 38, 92, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]","[38, 92, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]",[5],1
2497,7,548,"[5, 38, 92, 144, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]","[5, 38, 92, 172, 336, 421, 643, 756, 942, 1025, 1261, 1369, 1377, 1387, 1390, 1454, 1560, 1769, 2116]",[144],1
2498,1,991,"[70, 98, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]","[70, 124, 129, 197, 200, 205, 211, 265, 329, 339, 715, 884, 894, 1261, 1291, 1640, 2120]","[98, 278, 1150]",3
2498,3,133,"[70, 98, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]","[124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]","[70, 98]",2
2498,5,218,"[70, 98, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]","[70, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]",[98],1
2498,7,212,"[70, 98, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]","[70, 124, 129, 197, 200, 205, 211, 265, 278, 329, 339, 715, 884, 894, 1150, 1261, 1291, 1640, 2120]",[98],1
2500,1,1089,"[57, 65, 77, 80, 100, 126, 145, 149, 155, 164, 167, 678, 1074, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[57, 65, 80, 100, 126, 145, 149, 164, 167, 678, 1476, 2176, 2437, 2785, 2947]","[77, 155, 1074, 1103, 1301]",5
2500,3,197,"[57, 65, 77, 80, 100, 126, 145, 149, 155, 164, 167, 678, 1074, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[57, 77, 80, 100, 126, 145, 149, 155, 164, 167, 1074, 1301, 1476, 2176, 2785, 2947]","[65, 678, 1103, 2437]",4
2500,5,75,"[57, 65, 77, 80, 100, 126, 145, 149, 155, 164, 167, 678, 1074, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[65, 77, 80, 100, 126, 149, 155, 164, 167, 678, 1074, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[57, 145]",2
2500,7,2293,"[57, 65, 77, 80, 100, 126, 145, 149, 155, 164, 167, 678, 1074, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[57, 65, 77, 80, 126, 145, 149, 155, 164, 167, 678, 1103, 1301, 1476, 2176, 2437, 2785, 2947]","[100, 1074]",2
2503,1,278,"[14, 53, 58, 183, 393, 674, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]","[53, 183, 393, 674, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1314, 1962, 2417, 2950]","[14, 58, 1287]",3
2503,3,728,"[14, 53, 58, 183, 393, 674, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]","[14, 53, 58, 183, 393, 674, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]",[778],1
2503,5,865,"[14, 53, 58, 183, 393, 674, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]","[53, 58, 183, 393, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]","[14, 674]",2
2503,7,718,"[14, 53, 58, 183, 393, 674, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]","[14, 53, 58, 183, 393, 778, 795, 1027, 1035, 1073, 1077, 1150, 1219, 1270, 1287, 1314, 1962, 2417, 2950]",[674],1
2504,1,274,"[244, 245, 285, 318, 337, 341, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]","[245, 285, 337, 341, 382, 439, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]","[244, 318, 789, 798]",4
2504,3,16,"[244, 245, 285, 318, 337, 341, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]","[245, 285, 318, 337, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2537]","[244, 341, 2037]",3
2504,5,93,"[244, 245, 285, 318, 337, 341, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]","[244, 245, 285, 318, 337, 341, 382, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]",[439],1
2504,7,516,"[244, 245, 285, 318, 337, 341, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]","[245, 285, 318, 337, 341, 382, 439, 789, 798, 861, 877, 881, 919, 1001, 1117, 1243, 1838, 2037, 2537]",[244],1
2506,1,105,"[148, 183, 257, 399, 406, 564, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[148, 399, 406, 596, 766, 1110, 1229, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[183, 257, 564, 1345, 1355]",5
2506,3,24,"[148, 183, 257, 399, 406, 564, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[148, 183, 257, 399, 406, 564, 596, 766, 1110, 1229, 1345, 1355, 1567, 1685, 1789, 1914, 2283, 2543]","[1397, 2597]",2
2506,5,16,"[148, 183, 257, 399, 406, 564, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[148, 257, 399, 406, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[183, 564]",2
2506,7,518,"[148, 183, 257, 399, 406, 564, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]","[148, 183, 257, 399, 564, 596, 766, 1110, 1229, 1345, 1355, 1397, 1567, 1685, 1789, 1914, 2283, 2543, 2597]",[406],1
2507,1,52,"[7, 50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]","[7, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1457, 1467, 1613, 1749, 2418]","[50, 1452, 1528]",3
2507,3,211,"[7, 50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]","[50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]",[7],1
2507,5,560,"[7, 50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]","[7, 50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1457, 1467, 1528, 1613, 1749, 2418]",[1452],1
2507,7,24,"[7, 50, 83, 112, 199, 312, 331, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]","[7, 83, 112, 199, 312, 342, 492, 576, 665, 1300, 1372, 1452, 1457, 1467, 1528, 1613, 1749, 2418]","[50, 331]",2
2523,1,105,"[6, 9, 10, 16, 23, 54, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]","[6, 9, 10, 54, 68, 260, 332, 528, 598, 718, 755, 795, 906, 983, 1630, 1809]","[16, 23, 184, 995]",4
2523,3,27,"[6, 9, 10, 16, 23, 54, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]","[9, 10, 23, 54, 68, 184, 260, 332, 528, 598, 795, 906, 983, 995, 1630, 1809]","[6, 16, 718, 755]",4
2523,5,93,"[6, 9, 10, 16, 23, 54, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]","[9, 10, 16, 23, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]","[6, 54]",2
2523,7,219,"[6, 9, 10, 16, 23, 54, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]","[6, 9, 10, 16, 54, 68, 184, 260, 332, 528, 598, 718, 755, 795, 906, 983, 995, 1630, 1809]",[23],1
2526,1,1120,"[45, 98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1556, 1562, 1718, 1725, 1838, 1904, 2962]","[45, 98, 150, 278, 684, 768, 861, 975, 976, 985, 1016, 1134, 1718, 1725, 1838, 1904, 2962]","[949, 1556, 1562]",3
2526,3,604,"[45, 98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1556, 1562, 1718, 1725, 1838, 1904, 2962]","[98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1718, 1725, 1838, 1904, 2962]","[45, 1556, 1562]",3
2526,5,556,"[45, 98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1556, 1562, 1718, 1725, 1838, 1904, 2962]","[45, 98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1556, 1562, 1725, 1838, 1904, 2962]",[1718],1
2526,7,725,"[45, 98, 150, 278, 684, 768, 861, 949, 975, 976, 985, 1016, 1134, 1556, 1562, 1718, 1725, 1838, 1904, 2962]","[45, 98, 150, 278, 684, 768, 861, 975, 976, 985, 1016, 1134, 1556, 1562, 1718, 1725, 1838, 1904, 2962]",[949],1
2529,1,125,"[40, 93, 135, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]","[135, 388, 432, 434, 731, 762, 1000, 1067, 1190, 1263, 1524, 1975, 2235]","[40, 93, 322, 470, 1697, 1715, 2012]",7
2529,3,128,"[40, 93, 135, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]","[40, 93, 135, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2235]","[322, 2012]",2
2529,5,98,"[40, 93, 135, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]","[40, 135, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]",[93],1
2529,7,16,"[40, 93, 135, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]","[40, 93, 322, 388, 432, 434, 470, 731, 762, 1000, 1067, 1190, 1263, 1524, 1697, 1715, 1975, 2012, 2235]",[135],1
